Project,Package,Class,Method,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
java,org.geysermc.mcprotocollib.network.event.session,DisconnectedEvent,call,3,1,1,54,0,org.geysermc.mcprotocollib.network.event.session.SessionListener,org.geysermc.mcprotocollib.network.event.session.SessionListener
java,org.geysermc.mcprotocollib.network.event.session,PacketErrorEvent,PacketErrorEvent,5,1,3,15,0,,
java,org.geysermc.mcprotocollib.network.event.session,PacketErrorEvent,getSession,3,1,0,27,0,,
java,org.geysermc.mcprotocollib.network.event.session,PacketErrorEvent,getCause,3,1,0,36,0,,
java,org.geysermc.mcprotocollib.network.event.session,PacketErrorEvent,getPacketClass,3,1,0,45,0,,
java,org.geysermc.mcprotocollib.network.event.session,PacketErrorEvent,shouldSuppress,3,1,0,54,0,,
java,org.geysermc.mcprotocollib.network.event.session,PacketErrorEvent,setSuppress,3,1,1,65,0,,
java,org.geysermc.mcprotocollib.network.event.session,PacketErrorEvent,call,3,1,1,75,0,org.geysermc.mcprotocollib.network.event.session.SessionListener,org.geysermc.mcprotocollib.network.event.session.SessionListener
java,org.geysermc.mcprotocollib.network.event.session,DisconnectingEvent,DisconnectingEvent,5,1,3,14,0,,
java,org.geysermc.mcprotocollib.network.event.session,DisconnectingEvent,getSession,3,1,0,27,0,,
java,org.geysermc.mcprotocollib.network.event.session,DisconnectingEvent,getReason,3,1,0,36,0,,
java,org.geysermc.mcprotocollib.network.event.session,DisconnectingEvent,getCause,3,1,0,45,0,,
java,org.geysermc.mcprotocollib.network.event.session,DisconnectingEvent,call,3,1,1,54,0,org.geysermc.mcprotocollib.network.event.session.SessionListener,org.geysermc.mcprotocollib.network.event.session.SessionListener
java,org.geysermc.mcprotocollib.network.event.session,PacketSendingEvent,PacketSendingEvent,4,1,2,14,0,,
java,org.geysermc.mcprotocollib.network.event.session,PacketSendingEvent,getSession,3,1,0,25,0,,
java,org.geysermc.mcprotocollib.network.event.session,PacketSendingEvent,getPacket,3,1,0,34,0,,
java,org.geysermc.mcprotocollib.network.event.session,PacketSendingEvent,setPacket,3,1,1,44,0,,
java,org.geysermc.mcprotocollib.network.event.session,PacketSendingEvent,isCancelled,3,1,0,53,0,,
java,org.geysermc.mcprotocollib.network.event.session,PacketSendingEvent,setCancelled,3,1,1,62,0,,
java,org.geysermc.mcprotocollib.network.event.session,PacketSendingEvent,call,3,1,1,71,0,org.geysermc.mcprotocollib.network.event.session.SessionListener,org.geysermc.mcprotocollib.network.event.session.SessionListener
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,clearPackets,6,1,0,23,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,register,4,1,3,33,0,org.geysermc.mcprotocollib.network.packet.PacketRegistry,org.geysermc.mcprotocollib.network.packet.PacketRegistry
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,register,4,1,1,46,0,org.geysermc.mcprotocollib.network.packet.PacketRegistry,org.geysermc.mcprotocollib.network.packet.PacketRegistry
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,registerServerbound,3,1,3,57,0,org.geysermc.mcprotocollib.network.packet.PacketRegistry,org.geysermc.mcprotocollib.network.packet.PacketRegistry
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,registerServerbound,4,1,1,69,0,org.geysermc.mcprotocollib.network.codec.PacketDefinition,org.geysermc.mcprotocollib.network.codec.PacketDefinition
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,registerClientbound,3,1,3,79,0,org.geysermc.mcprotocollib.network.packet.PacketRegistry,org.geysermc.mcprotocollib.network.packet.PacketRegistry
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,registerClientbound,4,1,1,90,0,org.geysermc.mcprotocollib.network.codec.PacketDefinition,org.geysermc.mcprotocollib.network.codec.PacketDefinition
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,createClientboundPacket,7,2,2,100,0,org.geysermc.mcprotocollib.network.codec.PacketDefinition,org.geysermc.mcprotocollib.network.codec.PacketDefinition
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,getClientboundId,7,2,1,118,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,getClientboundId,3,1,1,134,0,org.geysermc.mcprotocollib.network.packet.PacketRegistry,org.geysermc.mcprotocollib.network.packet.PacketRegistry
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,getClientboundClass,7,2,1,145,0,org.geysermc.mcprotocollib.network.codec.PacketDefinition,org.geysermc.mcprotocollib.network.codec.PacketDefinition
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,createServerboundPacket,7,2,2,161,0,org.geysermc.mcprotocollib.network.codec.PacketDefinition,org.geysermc.mcprotocollib.network.codec.PacketDefinition
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,getServerboundId,7,2,1,179,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,getServerboundId,3,1,1,195,0,org.geysermc.mcprotocollib.network.packet.PacketRegistry,org.geysermc.mcprotocollib.network.packet.PacketRegistry
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,getServerboundClass,7,2,1,206,0,org.geysermc.mcprotocollib.network.codec.PacketDefinition,org.geysermc.mcprotocollib.network.codec.PacketDefinition
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,getServerboundDefinition,7,2,1,222,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketRegistry,getClientboundDefinition,7,2,1,237,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketHeader,isLengthVariable,0,1,0,9,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketHeader,getLengthSize,0,1,0,16,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketHeader,getLengthSize,0,1,1,23,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketHeader,readLength,0,1,2,31,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketHeader,writeLength,0,1,2,40,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketHeader,readPacketId,0,1,1,48,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketHeader,writePacketId,0,1,2,56,0,,
java,org.geysermc.mcprotocollib.network.packet,DefaultPacketHeader,isLengthVariable,3,1,0,10,0,,
java,org.geysermc.mcprotocollib.network.packet,DefaultPacketHeader,getLengthSize,3,1,0,15,0,,
java,org.geysermc.mcprotocollib.network.packet,DefaultPacketHeader,getLengthSize,17,5,1,20,0,,
java,org.geysermc.mcprotocollib.network.packet,DefaultPacketHeader,readLength,3,1,2,35,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.network.packet,DefaultPacketHeader,writeLength,3,1,2,40,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.network.packet,DefaultPacketHeader,readPacketId,3,1,1,45,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.network.packet,DefaultPacketHeader,writePacketId,3,1,2,50,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.network.packet,PacketProtocol,getSRVRecordPrefix,0,1,0,12,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketProtocol,getPacketHeader,0,1,0,19,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketProtocol,newClientSession,0,1,1,26,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketProtocol,newServerSession,0,1,2,33,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketProtocol,getInboundPacketRegistry,0,1,0,41,0,,
java,org.geysermc.mcprotocollib.network.packet,PacketProtocol,getOutboundPacketRegistry,0,1,0,48,0,,
java,org.geysermc.mcprotocollib.network.packet,Packet,shouldRunOnGameThread,3,1,0,11,0,,
java,org.geysermc.mcprotocollib.network.packet,Packet,isTerminal,3,1,0,23,0,,
java,org.geysermc.mcprotocollib.network.factory,ClientNetworkSessionFactory,factory,3,1,0,26,0,,
java,org.geysermc.mcprotocollib.network.factory,ClientNetworkSessionFactory,setAddress,3,1,1,30,0,org.geysermc.mcprotocollib.network.factory.ClientNetworkSessionFactory,org.geysermc.mcprotocollib.network.factory.ClientNetworkSessionFactory
java,org.geysermc.mcprotocollib.network.factory,ClientNetworkSessionFactory,setAddress,3,1,2,34,0,,
java,org.geysermc.mcprotocollib.network.factory,ClientNetworkSessionFactory,setBindAddress,3,1,1,38,0,org.geysermc.mcprotocollib.network.factory.ClientNetworkSessionFactory,org.geysermc.mcprotocollib.network.factory.ClientNetworkSessionFactory
java,org.geysermc.mcprotocollib.network.factory,ClientNetworkSessionFactory,setBindAddress,3,1,2,42,0,,
java,org.geysermc.mcprotocollib.network.factory,ClientNetworkSessionFactory,create,3,1,0,46,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,NetworkSession,5,1,3,55,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,getLocalAddress,3,1,0,65,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,getRemoteAddress,3,1,0,70,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,getPacketProtocol,3,1,0,75,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,getFlags,3,1,0,80,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,hasFlag,3,1,1,85,0,org.geysermc.mcprotocollib.network.Flag,org.geysermc.mcprotocollib.network.Flag
java,org.geysermc.mcprotocollib.network.session,NetworkSession,getFlagSupplied,12,2,2,90,0,org.geysermc.mcprotocollib.network.Flag,org.geysermc.mcprotocollib.network.Flag
java,org.geysermc.mcprotocollib.network.session,NetworkSession,setFlag,3,1,2,104,0,org.geysermc.mcprotocollib.network.Flag,org.geysermc.mcprotocollib.network.Flag
java,org.geysermc.mcprotocollib.network.session,NetworkSession,setFlags,3,1,1,109,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,getListeners,3,1,0,114,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,addListener,3,1,1,119,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,removeListener,3,1,1,124,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,callEvent,10,2,1,129,0,org.geysermc.mcprotocollib.network.session.NetworkSession,org.geysermc.mcprotocollib.network.session.NetworkSession; org.geysermc.mcprotocollib.network.event.session.SessionEvent
java,org.geysermc.mcprotocollib.network.session,NetworkSession,callPacketReceived,10,2,1,140,0,org.geysermc.mcprotocollib.network.session.NetworkSession,org.geysermc.mcprotocollib.network.session.NetworkSession; org.geysermc.mcprotocollib.network.event.session.SessionListener
java,org.geysermc.mcprotocollib.network.session,NetworkSession,callPacketSent,10,2,1,151,0,org.geysermc.mcprotocollib.network.session.NetworkSession,org.geysermc.mcprotocollib.network.session.NetworkSession; org.geysermc.mcprotocollib.network.event.session.SessionListener
java,org.geysermc.mcprotocollib.network.session,NetworkSession,setCompression,7,2,1,162,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,setEncryption,7,2,1,172,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,isConnected,3,1,0,182,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,send,9,2,2,187,0,org.geysermc.mcprotocollib.network.session.NetworkSession,org.geysermc.mcprotocollib.network.session.NetworkSession
java,org.geysermc.mcprotocollib.network.session,NetworkSession,sendPacket,8,2,2,197,0,org.geysermc.mcprotocollib.network.session.NetworkSession,org.geysermc.mcprotocollib.network.session.NetworkSession
java,org.geysermc.mcprotocollib.network.session,NetworkSession,doSendPacket,21,5,2,205,0,org.geysermc.mcprotocollib.network.event.session.PacketSendingEvent,org.geysermc.mcprotocollib.network.event.session.PacketSendingEvent; org.geysermc.mcprotocollib.network.session.NetworkSession
java,org.geysermc.mcprotocollib.network.session,NetworkSession,disconnect,17,4,2,229,0,org.geysermc.mcprotocollib.network.session.NetworkSession,org.geysermc.mcprotocollib.network.session.NetworkSession
java,org.geysermc.mcprotocollib.network.session,NetworkSession,setAutoRead,5,2,1,250,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,getChannel,3,1,0,257,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,getPacketHandlerExecutor,3,1,0,262,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,channelActive,12,2,1,267,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session; org.geysermc.mcprotocollib.network.session.NetworkSession
java,org.geysermc.mcprotocollib.network.session,NetworkSession,channelInactive,3,1,1,282,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session
java,org.geysermc.mcprotocollib.network.session,NetworkSession,exceptionCaught,12,3,2,287,0,org.geysermc.mcprotocollib.network.session.NetworkSession,org.geysermc.mcprotocollib.network.session.NetworkSession
java,org.geysermc.mcprotocollib.network.session,NetworkSession,flushQueue,10,3,0,301,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,getGenericDisconnectMessage,3,1,1,312,0,,
java,org.geysermc.mcprotocollib.network.session,NetworkSession,channelRead0,11,3,2,316,0,org.geysermc.mcprotocollib.network.session.NetworkSession,org.geysermc.mcprotocollib.network.session.NetworkSession; org.geysermc.mcprotocollib.network.packet.Packet
java,org.geysermc.mcprotocollib.network.session,ClientNetworkSession,ClientNetworkSession,5,1,5,39,0,,
java,org.geysermc.mcprotocollib.network.session,ClientNetworkSession,connect,19,4,1,51,0,org.geysermc.mcprotocollib.network.session.ClientNetworkSession,org.geysermc.mcprotocollib.network.session.ClientNetworkSession; org.geysermc.mcprotocollib.network.helper.NettyHelper
java,org.geysermc.mcprotocollib.network.session,ClientNetworkSession,getProxy,3,1,0,82,0,,
java,org.geysermc.mcprotocollib.network.session,ClientNetworkSession,getEventLoopGroup,4,1,0,87,0,org.geysermc.mcprotocollib.network.session.ClientNetworkSession,org.geysermc.mcprotocollib.network.session.ClientNetworkSession
java,org.geysermc.mcprotocollib.network.session,ClientNetworkSession,getChannelFactory,3,1,0,93,0,,
java,org.geysermc.mcprotocollib.network.session,ClientNetworkSession,setOptions,8,2,1,97,0,,
java,org.geysermc.mcprotocollib.network.session,ClientNetworkSession,getChannelHandler,15,1,0,108,0,,
java,org.geysermc.mcprotocollib.network.session,ClientNetworkSession,initChannel,5,1,1,115,0,,
java,org.geysermc.mcprotocollib.network.session,ClientNetworkSession,createEventLoopGroup,7,2,0,125,0,org.geysermc.mcprotocollib.network.session.ClientNetworkSession,org.geysermc.mcprotocollib.network.session.ClientNetworkSession
java,org.geysermc.mcprotocollib.network.session,ClientNetworkSession,newThreadFactory,3,1,0,136,0,,
java,org.geysermc.mcprotocollib.network.session,ServerNetworkSession,ServerNetworkSession,4,1,4,19,0,,
java,org.geysermc.mcprotocollib.network.session,ServerNetworkSession,getFlags,6,1,0,29,0,org.geysermc.mcprotocollib.network.server.AbstractServer,org.geysermc.mcprotocollib.network.server.AbstractServer
java,org.geysermc.mcprotocollib.network.session,ServerNetworkSession,hasFlag,6,2,1,37,0,org.geysermc.mcprotocollib.network.server.AbstractServer,org.geysermc.mcprotocollib.network.server.AbstractServer
java,org.geysermc.mcprotocollib.network.session,ServerNetworkSession,getFlagSupplied,7,2,2,46,0,org.geysermc.mcprotocollib.network.server.AbstractServer,org.geysermc.mcprotocollib.network.server.AbstractServer
java,org.geysermc.mcprotocollib.network.session,ServerNetworkSession,channelActive,4,1,1,56,0,org.geysermc.mcprotocollib.network.server.AbstractServer,org.geysermc.mcprotocollib.network.server.AbstractServer
java,org.geysermc.mcprotocollib.network.session,ServerNetworkSession,channelInactive,4,1,1,63,0,org.geysermc.mcprotocollib.network.server.AbstractServer,org.geysermc.mcprotocollib.network.server.AbstractServer
java,org.geysermc.mcprotocollib.protocol,ClientListener,ClientListener,4,1,1,63,0,,
java,org.geysermc.mcprotocollib.protocol,ClientListener,packetReceived,114,28,2,68,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session; org.geysermc.mcprotocollib.auth.SessionService; org.geysermc.mcprotocollib.network.session.NetworkSession; org.geysermc.mcprotocollib.protocol.MinecraftProtocol; org.geysermc.mcprotocollib.protocol.packet.status.clientbound.ClientboundStatusResponsePacket; org.geysermc.mcprotocollib.protocol.data.status.handler.ServerInfoHandler; org.geysermc.mcprotocollib.network.ClientSession; org.geysermc.mcprotocollib.network.session.ClientNetworkSession; org.geysermc.mcprotocollib.protocol.data.status.handler.ServerPingTimeHandler
java,org.geysermc.mcprotocollib.protocol,ClientListener,connected,21,5,1,190,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session; org.geysermc.mcprotocollib.protocol.MinecraftProtocol; org.geysermc.mcprotocollib.auth.GameProfile; org.geysermc.mcprotocollib.network.event.session.ConnectedEvent
java,org.geysermc.mcprotocollib.protocol,ServerListener,ServerListener,4,1,1,85,0,,
java,org.geysermc.mcprotocollib.protocol,ServerListener,connected,4,1,1,90,0,org.geysermc.mcprotocollib.network.event.session.ConnectedEvent,org.geysermc.mcprotocollib.network.event.session.ConnectedEvent
java,org.geysermc.mcprotocollib.protocol,ServerListener,packetReceived,97,27,2,96,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session; org.geysermc.mcprotocollib.protocol.ServerListener; org.geysermc.mcprotocollib.protocol.ServerLoginHandler; org.geysermc.mcprotocollib.protocol.packet.login.serverbound.ServerboundKeyPacket; org.geysermc.mcprotocollib.protocol.MinecraftProtocol; org.geysermc.mcprotocollib.protocol.data.status.handler.ServerInfoBuilder
java,org.geysermc.mcprotocollib.protocol,ServerListener,handleKeepAlive,12,3,2,205,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session
java,org.geysermc.mcprotocollib.protocol,ServerListener,beginLogin,16,4,4,217,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session; org.geysermc.mcprotocollib.protocol.MinecraftProtocol
java,org.geysermc.mcprotocollib.protocol,ServerListener,disconnecting,10,3,1,231,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session; org.geysermc.mcprotocollib.protocol.MinecraftProtocol; org.geysermc.mcprotocollib.network.event.session.DisconnectingEvent
